chl,Filename
0.15423961933333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1955247.jpg
0.13745398566666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1959099.jpg
0.14566185,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1963011.jpg
0.19899824866666668,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1967140.jpg
0.17181190366666665,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1971146.jpg
0.20912963799999998,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1975140.jpg
0.2889259743333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1979140.jpg
0.474714651,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1983040.jpg
0.519558352,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1986830.jpg
0.48151659999999996,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1990768.jpg
0.41440446733333336,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1994643.jpg
0.4963354913333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-1998184.jpg
0.45513997733333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2002172.jpg
0.3295671886666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2006126.jpg
0.30668325133333335,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2010085.jpg
0.253827464,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2014051.jpg
0.3499303853333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2017893.jpg
0.30501881999999997,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2022184.jpg
0.2958927573333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2026395.jpg
0.292120543,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2030735.jpg
0.302186969,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2035365.jpg
0.274458601,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2039832.jpg
0.22507849966666668,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2044106.jpg
0.19894098833333332,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2048657.jpg
0.254212183,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2053166.jpg
0.42019200366666665,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2057450.jpg
0.2827888253333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2061744.jpg
0.28365408333333336,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2066080.jpg
0.34497083666666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2070317.jpg
0.3294142713333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2074636.jpg
0.24217834500000002,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2078923.jpg
0.5650643066666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2082989.jpg
0.7622705476666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2087357.jpg
0.9155152110000001,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2091554.jpg
0.18329927966666668,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2095707.jpg
0.1793031356666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2100079.jpg
0.175193151,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2104295.jpg
0.208204213,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2108297.jpg
0.22580102366666668,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2112341.jpg
0.16743113366666665,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2116305.jpg
0.15811307866666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2120236.jpg
0.10790387766666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2124207.jpg
0.10456361066666668,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2128292.jpg
0.087688686,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2132776.jpg
0.28743690566666663,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2136812.jpg
0.35074580433333336,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2140599.jpg
0.20448622766666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2144968.jpg
0.3511510973333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2149141.jpg
0.2751919063333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2153854.jpg
0.3124650226666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2158510.jpg
0.22098619,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2163015.jpg
0.27499054333333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2167542.jpg
0.12535445766666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2172286.jpg
0.09583342666666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2177056.jpg
0.179306285,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2181712.jpg
0.5619235446666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2186272.jpg
0.2798393476666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2190833.jpg
0.3125677393333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2195881.jpg
0.576038053,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2200786.jpg
0.6305378806666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2204934.jpg
1.0696134453333332,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2208909.jpg
1.0677318556666668,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2212807.jpg
1.1776725776666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2217120.jpg
1.4631577053333336,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2221302.jpg
3.6742642333333335,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2225470.jpg
7.110593315999999,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2229550.jpg
8.144937188666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2233644.jpg
8.889135659999999,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2237639.jpg
9.392258411666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2241549.jpg
6.714087550666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2245390.jpg
4.298697467666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2249311.jpg
5.176072441666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2253272.jpg
6.061765921666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2257193.jpg
6.732404519,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2260980.jpg
8.563013153666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2265289.jpg
6.171430199666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2269659.jpg
7.479036031333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2274014.jpg
9.281429755333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2278280.jpg
7.174465588666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2282419.jpg
5.3673038360000005,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2288589.jpg
8.023708179666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2295266.jpg
7.594379089333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2301865.jpg
8.263089051666668,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2308454.jpg
8.682239237,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2312924.jpg
7.4781201626666665,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2317020.jpg
6.908813691333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2321624.jpg
7.711766010666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2326288.jpg
5.055564111333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2331033.jpg
2.976145923666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2336184.jpg
2.074845166333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2341378.jpg
2.375682846666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2346718.jpg
0.36597693866666664,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2352022.jpg
1.577568637,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2356403.jpg
0.572149846,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2357839.jpg
0.4387734513333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2363610.jpg
0.34948587366666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2369432.jpg
0.220901593,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2375270.jpg
0.2670898803333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2380950.jpg
0.16495645766666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2386662.jpg
0.17530748733333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2392311.jpg
0.24923184866666662,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2398412.jpg
0.27803277266666665,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2404855.jpg
0.22239422333333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2411103.jpg
0.24621104466666668,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2417255.jpg
0.252384084,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2423412.jpg
0.13031385666666664,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2429759.jpg
0.08439221533333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2435959.jpg
0.114160502,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2442268.jpg
0.18785311466666665,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2448646.jpg
0.16667414000000003,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2455219.jpg
0.32895956766666673,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2461724.jpg
0.35195822633333335,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2468172.jpg
0.2543737053333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2474482.jpg
0.2804100076666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2480840.jpg
0.305902045,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2487334.jpg
0.4694572653333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2494354.jpg
0.37308446933333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2501239.jpg
0.30203531433333336,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2507638.jpg
0.15929081166666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2514141.jpg
0.29654774533333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2520659.jpg
0.22931285933333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2527141.jpg
0.341499966,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2533864.jpg
0.21004213966666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2541117.jpg
0.3101695463333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2547989.jpg
0.12520749766666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2554759.jpg
0.29548978400000003,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2561485.jpg
0.19113416133333336,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2568181.jpg
0.142099183,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2574888.jpg
0.263059215,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2588125.jpg
0.2816474703333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2595238.jpg
0.154475983,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2602459.jpg
0.17897086633333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2609473.jpg
0.3665429823333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2616490.jpg
0.254402488,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2626077.jpg
0.3789501823333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2637649.jpg
0.388936717,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2649955.jpg
0.4916898203333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2659213.jpg
0.30839921,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2666656.jpg
0.5006282896666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2674085.jpg
0.5252045376666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2687513.jpg
0.570451158,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2700398.jpg
0.691890028,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2707581.jpg
0.612038581,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2714590.jpg
0.6625674033333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2722163.jpg
0.5044723043333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2730247.jpg
0.4002324466666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2737974.jpg
0.479295826,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2744598.jpg
0.4381889626666667,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2751182.jpg
0.35827867100000005,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2757853.jpg
0.4798690463333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2764408.jpg
0.3547556553333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2771172.jpg
0.45484033366666665,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2777904.jpg
0.587492417,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2784583.jpg
0.4638911536666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2791292.jpg
0.579543477,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2797990.jpg
0.5921574533333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2804727.jpg
0.487706205,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2811488.jpg
0.6963464629999999,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2818850.jpg
0.5832012593333334,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2826113.jpg
0.6422251153333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2832868.jpg
0.6278030246666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2839872.jpg
0.7289785023333333,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2846274.jpg
0.696888761,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2853173.jpg
0.8001678233333335,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2862328.jpg
0.8000645896666666,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2868693.jpg
0.878715396,C:\Users\Andrew\OneDrive\Desktop\sea-ice_algae_image_recognition/images/Buoy#1/1389-2875151.jpg
